,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN,DP_RU
2025-06-15 02:45:00,56,50,51,50,4484.0,2296.0,56,567,55,56,32,50,56,55,33,51,
2025-06-15 03:00:00,56,50,50,50,4477.0,2286.0,56,568,55,55,33,50,56,55,34,51,
2025-06-15 03:15:00,56,50,50,50,4485.0,2278.0,55,567,55,55,33,50,56,54,34,51,
2025-06-15 03:30:00,55,49,51,50,4477.0,2274.0,55,566,55,54,32,51,56,54,33,51,
2025-06-15 03:45:00,55,49,51,50,4473.0,2265.0,55,565,55,55,33,50,55,54,33,51,
2025-06-15 04:00:00,55,49,50,49,4478.0,2265.0,55,566,55,54,32,50,55,54,33,50,
2025-06-15 04:15:00,56,50,50,50,4454.0,2278.0,55,568,55,55,33,51,56,54,33,51,
2025-06-15 04:30:00,56,50,50,50,4461.0,2256.0,55,565,55,54,33,50,56,54,33,51,
2025-06-15 04:45:00,55,49,50,50,4474.0,2250.0,55,561,54,54,32,50,56,54,33,51,
2025-06-15 05:00:00,56,49,50,50,4472.0,2261.0,55,561,55,55,32,50,56,54,33,51,
2025-06-15 05:15:00,55,49,49,50,4599.0,2380.0,55,560,55,54,33,50,56,53,32,51,
2025-06-15 05:30:00,55,49,50,50,4608.0,2376.0,55,558,55,54,33,50,56,54,33,51,
2025-06-15 05:45:00,55,49,50,50,4574.0,2383.0,55,561,55,54,33,50,56,54,33,50,
2025-06-15 06:00:00,55,49,50,50,4602.0,2374.0,55,563,55,54,33,51,56,54,32,51,
2025-06-15 06:15:00,55,49,50,50,4596.0,2372.0,55,560,55,54,33,50,56,54,33,51,
2025-06-15 06:30:00,55,49,50,50,4600.0,2375.0,55,561,55,54,33,51,56,54,32,51,
2025-06-15 06:45:00,55,49,50,50,4613.0,2373.0,55,559,55,54,33,50,56,54,33,51,
2025-06-15 07:00:00,55,49,50,50,4565.0,2370.0,55,557,55,55,32,50,56,53,32,51,
2025-06-15 07:15:00,55,49,50,50,4578.0,2372.0,55,557,54,55,33,50,55,53,33,51,
2025-06-15 07:30:00,55,49,50,50,4563.0,2379.0,55,560,54,54,33,50,55,53,33,51,
2025-06-15 07:45:00,55,49,50,50,4572.0,2366.0,55,559,54,54,32,50,55,53,33,51,
2025-06-15 08:00:00,55,49,50,51,4584.0,2361.0,55,560,54,54,32,51,55,53,33,51,
2025-06-15 08:15:00,55,49,50,50,4571.0,2380.0,55,562,55,54,32,50,55,54,33,51,
2025-06-15 08:30:00,55,49,50,49,4659.0,2380.0,55,559,55,54,33,50,55,54,33,51,
2025-06-15 08:45:00,55,49,50,50,4589.0,2382.0,55,560,55,54,33,50,56,53,33,51,
2025-06-15 09:00:00,55,49,50,50,4590.0,2373.0,55,559,55,54,33,50,56,54,33,51,
2025-06-15 09:15:00,55,49,50,50,4592.0,2383.0,55,557,54,54,33,50,55,53,34,51,
2025-06-15 09:30:00,55,49,50,50,4615.0,2389.0,55,559,55,54,32,50,56,53,33,51,
2025-06-15 09:45:00,55,49,50,50,4609.0,2383.0,55,557,55,54,32,50,55,53,33,51,
2025-06-15 10:00:00,55,49,50,51,4613.0,2390.0,55,560,55,54,33,51,56,54,33,51,
2025-06-15 10:15:00,55,49,50,50,4631.0,2394.0,55,561,55,54,32,50,56,54,33,51,
2025-06-15 10:30:00,56,49,50,50,4621.0,2402.0,55,562,55,54,33,51,56,54,33,51,
2025-06-15 10:45:00,55,50,50,50,4620.0,2390.0,55,561,55,54,33,50,56,54,33,51,
2025-06-15 11:00:00,55,50,50,50,4623.0,2405.0,56,559,55,55,32,50,56,54,33,51,
2025-06-15 11:15:00,55,50,50,50,4636.0,2405.0,55,557,56,55,33,50,56,54,33,51,
2025-06-15 11:30:00,55,50,50,50,4633.0,2424.0,55,559,56,55,32,51,56,54,33,51,
2025-06-15 11:45:00,55,50,50,50,4635.0,2428.0,56,557,55,55,33,50,56,54,33,51,
2025-06-15 12:00:00,55,50,50,50,4620.0,2403.0,56,563,55,55,33,50,56,54,33,51,
2025-06-15 12:15:00,55,50,50,51,4638.0,2401.0,56,562,55,55,32,50,56,54,33,51,
2025-06-15 12:30:00,56,50,50,50,4626.0,2411.0,56,565,55,54,32,50,56,54,33,51,
2025-06-15 12:45:00,55,50,50,50,4660.0,2410.0,56,563,55,54,33,51,56,54,34,51,
2025-06-15 13:00:00,56,50,50,50,4648.0,2410.0,56,559,55,55,32,51,56,54,33,51,
2025-06-15 13:15:00,56,50,51,51,4631.0,2407.0,56,565,55,55,32,50,56,54,33,51,
2025-06-15 13:30:00,55,50,50,50,4635.0,2402.0,56,564,56,55,32,50,56,54,33,51,
2025-06-15 13:45:00,56,50,50,50,4643.0,2423.0,56,566,56,55,32,50,56,54,33,51,
2025-06-15 14:00:00,56,50,50,50,4651.0,2422.0,56,562,56,55,32,51,57,55,34,51,
2025-06-15 14:15:00,56,50,50,50,4653.0,2433.0,56,562,55,55,32,51,57,55,33,51,
2025-06-15 14:30:00,55,51,50,50,4660.0,2418.0,56,565,55,54,33,51,56,55,33,51,
2025-06-15 14:45:00,56,50,50,50,4667.0,2415.0,56,564,55,55,33,50,56,55,33,51,
2025-06-15 15:00:00,56,50,50,50,4659.0,2419.0,56,561,56,55,33,50,56,54,34,51,
2025-06-15 15:15:00,55,50,50,50,4646.0,2426.0,56,563,56,55,32,50,56,54,32,51,
2025-06-15 15:30:00,56,50,50,50,4649.0,2429.0,56,564,56,55,33,51,56,54,33,51,
2025-06-15 15:45:00,55,50,49,49,4663.0,2436.0,56,566,56,55,33,50,57,55,33,51,
2025-06-15 16:00:00,56,51,50,50,4653.0,2436.0,56,565,56,55,33,51,56,55,33,51,
2025-06-15 16:15:00,56,50,50,50,4660.0,2423.0,56,566,56,55,33,50,56,54,33,51,
2025-06-15 16:30:00,53,50,50,50,4642.0,2429.0,54,563,53,54,33,50,53,53,33,51,
2025-06-15 16:45:00,66,50,50,50,4668.0,2440.0,67,571,68,60,32,50,70,60,33,51,
2025-06-15 17:00:00,67,50,49,50,4737.0,2505.0,67,560,69,60,33,51,69,60,33,51,
2025-06-15 17:15:00,66,51,51,50,4619.0,2424.0,66,562,68,60,33,51,69,60,33,51,
2025-06-15 17:30:00,67,51,51,50,4706.0,2473.0,68,561,69,61,33,50,70,61,33,51,
2025-06-15 17:45:00,66,51,50,50,4739.0,2528.0,66,562,67,60,33,51,68,60,32,51,
2025-06-15 18:00:00,66,51,50,50,4643.0,2409.0,66,569,67,60,32,50,68,60,33,51,
2025-06-15 18:15:00,68,52,50,50,4719.0,2458.0,68,575,69,62,32,50,70,61,33,51,
2025-06-15 18:30:00,67,53,50,49,4740.0,2492.0,67,577,68,62,32,50,70,62,33,51,
2025-06-15 18:45:00,67,53,50,51,4778.0,2539.0,67,581,68,62,33,50,69,62,33,51,
2025-06-15 19:00:00,68,55,50,50,4682.0,2420.0,68,581,68,64,33,50,70,64,33,51,
2025-06-15 19:15:00,68,56,50,50,4700.0,2455.0,69,583,69,65,32,50,70,64,32,50,
2025-06-15 19:30:00,64,56,50,50,4686.0,2461.0,65,580,65,63,33,50,67,63,33,51,
2025-06-15 19:45:00,69,58,51,50,4696.0,2473.0,69,582,70,66,30,44,71,66,31,44,
2025-06-15 20:00:00,70,59,50,50,4733.0,2578.0,71,583,71,67,30,44,72,66,30,44,
2025-06-15 20:15:00,70,58,49,49,4757.0,2510.0,70,580,70,66,31,43,72,66,31,43,
2025-06-15 20:30:00,70,59,50,49,4786.0,2524.0,71,583,70,67,29,41,72,67,29,41,
2025-06-15 20:45:00,71,59,51,50,4661.0,2416.0,71,583,71,67,29,42,72,66,29,42,
2025-06-15 21:00:00,70,59,49,50,4643.0,2434.0,70,583,71,67,30,42,72,66,30,43,
2025-06-15 21:15:00,70,59,50,50,4684.0,2442.0,70,581,70,67,29,43,71,67,30,43,
2025-06-15 21:30:00,71,59,51,50,4697.0,2460.0,71,586,71,68,29,39,73,67,29,39,
2025-06-15 21:45:00,71,59,50,50,4699.0,2464.0,71,586,71,67,29,40,72,67,30,40,
2025-06-15 22:00:00,70,58,50,50,4733.0,2479.0,70,584,70,66,31,46,71,66,32,47,
2025-06-15 22:15:00,70,60,50,50,4725.0,2468.0,71,585,70,68,28,38,71,67,28,38,
2025-06-15 22:30:00,70,60,50,50,4722.0,2477.0,70,583,70,68,29,40,71,67,29,40,
2025-06-15 22:45:00,70,61,50,49,4695.0,2468.0,71,587,70,68,28,35,71,68,28,36,
2025-06-15 23:00:00,72,60,50,50,4743.0,2489.0,71,586,71,68,27,37,73,68,28,37,
2025-06-15 23:15:00,74,60,49,50,4757.0,2514.0,73,586,74,69,27,32,75,69,27,33,
2025-06-15 23:30:00,74,60,50,50,4761.0,2514.0,73,575,74,69,26,33,75,69,27,33,
2025-06-15 23:45:00,73,61,50,50,4660.0,2450.0,73,578,74,69,26,34,75,69,27,34,
2025-06-16 00:00:00,73,60,49,50,4646.0,2437.0,74,578,74,70,26,32,75,69,27,32,
2025-06-16 00:15:00,73,61,50,50,4701.0,2453.0,73,581,74,69,26,33,75,69,26,33,
2025-06-16 00:30:00,73,60,49,49,4737.0,2459.0,73,582,74,70,26,31,76,69,26,31,
2025-06-16 00:45:00,74,60,50,50,4683.0,2476.0,73,583,74,70,25,32,76,69,27,32,
2025-06-16 01:00:00,74,61,50,50,4699.0,2503.0,74,585,74,69,26,33,75,69,27,33,
2025-06-16 01:15:00,74,61,49,49,4684.0,2502.0,74,586,74,70,26,29,76,70,26,29,
2025-06-16 01:30:00,74,62,49,48,4664.0,2534.0,75,591,75,71,24,27,76,70,25,27,
2025-06-16 01:45:00,74,61,48,48,4643.0,2532.0,74,590,74,70,24,27,76,70,25,27,
2025-06-16 02:00:00,75,62,48,49,4715.0,2554.0,75,589,74,71,25,26,76,70,25,26,
2025-06-16 02:15:00,75,62,48,48,4679.0,2536.0,75,588,75,71,24,25,76,71,24,25,
2025-06-16 02:30:00,76,62,48,48,4627.0,2543.0,75,590,75,71,24,24,76,71,25,24,
2025-06-16 02:45:00,75,62,48,48,4683.0,2542.0,75,590,75,71,25,25,76,71,25,25,
2025-06-16 03:00:00,75,62,48,48,4637.0,2542.0,75,591,75,72,25,24,76,71,24,24,
2025-06-16 03:15:00,75,62,48,48,4667.0,2520.0,75,588,74,71,24,25,76,71,25,25,
2025-06-16 03:30:00,75,62,47,47,4692.0,2544.0,74,591,75,72,24,25,76,71,25,25,
2025-06-16 03:45:00,75,62,48,48,4670.0,2546.0,74,588,74,70,25,27,76,71,25,27,
2025-06-16 04:00:00,74,62,49,49,4762.0,2544.0,74,588,74,70,25,27,76,71,25,27,
2025-06-16 04:15:00,74,62,49,48,4652.0,2528.0,75,588,74,71,24,25,76,71,25,25,
2025-06-16 04:30:00,75,62,47,48,4611.0,2535.0,75,588,75,71,24,24,77,71,25,24,
2025-06-16 04:45:00,75,62,47,47,4553.0,2535.0,74,584,74,72,24,24,76,71,25,24,
2025-06-16 05:00:00,75,63,47,47,4558.0,2534.0,75,585,74,71,24,24,76,71,24,24,
2025-06-16 05:15:00,75,62,48,49,4678.0,2529.0,75,582,75,71,24,25,77,70,25,26,
2025-06-16 05:30:00,75,62,48,48,4609.0,2537.0,75,582,75,72,23,24,77,71,24,24,
2025-06-16 05:45:00,76,62,48,47,4633.0,2555.0,75,580,75,71,24,24,77,70,24,24,
2025-06-16 06:00:00,76,63,48,48,4650.0,2541.0,75,577,75,72,24,25,76,71,24,25,
2025-06-16 06:15:00,76,62,48,48,4658.0,2560.0,75,580,75,71,24,24,77,71,24,24,
2025-06-16 06:30:00,76,63,47,47,4484.0,2433.0,76,582,75,72,24,23,77,71,24,23,
2025-06-16 06:45:00,76,62,47,48,4530.0,2437.0,75,578,76,72,24,24,77,71,24,24,
2025-06-16 07:00:00,75,62,46,48,4515.0,2435.0,76,580,76,72,23,24,77,71,24,24,
2025-06-16 07:15:00,74,63,47,48,4494.0,2431.0,74,579,73,71,24,26,75,70,25,26,
2025-06-16 07:30:00,66,62,48,48,4520.0,2389.0,66,572,64,67,29,40,66,67,29,40,
2025-06-16 07:45:00,66,62,48,48,4507.0,2357.0,66,576,65,68,29,40,66,67,29,40,
2025-06-16 08:00:00,66,63,49,48,4421.0,2315.0,65,560,65,67,29,39,66,67,29,40,
2025-06-16 08:15:00,66,62,49,49,4436.0,2294.0,65,567,65,67,30,42,66,67,30,42,
2025-06-16 08:30:00,66,62,47,48,4474.0,2392.0,66,569,65,68,29,39,66,67,29,39,
2025-06-16 08:45:00,66,62,47,47,4360.0,2378.0,66,570,65,68,28,39,66,67,29,39,
2025-06-16 09:00:00,66,63,47,47,4364.0,2344.0,66,571,65,68,28,38,66,67,28,38,
2025-06-16 09:15:00,66,62,48,48,4417.0,2311.0,66,571,65,67,28,39,66,67,29,39,
2025-06-16 09:30:00,66,62,48,48,4341.0,2289.0,66,577,65,68,28,38,66,67,29,38,
2025-06-16 09:45:00,66,61,49,49,4410.0,2281.0,65,574,65,66,30,44,65,66,31,44,
2025-06-16 10:00:00,68,61,49,50,4472.0,2256.0,69,577,68,67,29,41,69,67,29,42,
2025-06-16 10:15:00,68,59,51,50,4502.0,2271.0,68,575,68,66,31,46,68,65,32,46,
2025-06-16 10:30:00,67,58,50,50,4512.0,2272.0,67,576,67,65,32,48,68,65,32,48,
2025-06-16 10:45:00,67,59,50,50,4508.0,2278.0,67,573,67,66,31,46,68,66,31,46,
2025-06-16 11:00:00,68,59,50,50,4523.0,2285.0,68,576,68,66,30,46,69,65,31,46,
2025-06-16 11:15:00,68,60,50,50,4512.0,2289.0,68,575,68,66,30,43,69,66,30,43,
2025-06-16 11:30:00,68,60,50,50,4509.0,2297.0,68,573,68,67,29,42,69,67,29,42,
2025-06-16 11:45:00,68,60,50,50,4537.0,2311.0,68,575,68,66,31,44,69,66,31,44,
2025-06-16 12:00:00,68,59,50,50,4583.0,2306.0,68,574,67,66,31,46,69,66,31,46,
2025-06-16 12:15:00,68,60,50,50,4568.0,2308.0,67,579,68,66,30,44,69,66,31,44,
2025-06-16 12:30:00,69,60,50,50,4547.0,2324.0,68,580,68,67,30,44,70,66,30,44,
2025-06-16 12:45:00,68,60,50,50,4565.0,2336.0,68,578,68,66,30,44,69,66,30,45,
2025-06-16 13:00:00,69,60,50,50,4563.0,2342.0,68,580,68,67,29,41,69,66,30,42,
2025-06-16 13:15:00,68,60,50,50,4520.0,2344.0,68,580,68,67,29,43,69,66,30,43,
2025-06-16 13:30:00,68,60,50,50,4558.0,2342.0,68,582,68,67,30,43,69,66,30,43,
2025-06-16 13:45:00,69,60,50,50,4547.0,2353.0,69,580,70,68,28,40,71,67,29,40,
2025-06-16 14:00:00,70,61,50,50,4551.0,2370.0,69,579,70,68,29,40,71,67,29,40,
2025-06-16 14:15:00,69,60,50,50,4565.0,2370.0,70,577,69,68,29,40,71,67,29,40,
2025-06-16 14:30:00,69,60,50,50,4577.0,2373.0,69,581,70,68,29,39,71,67,29,39,
2025-06-16 14:45:00,70,60,49,50,4596.0,2374.0,69,579,69,68,28,40,71,67,30,40,
2025-06-16 15:00:00,70,61,50,51,4595.0,2401.0,70,582,70,68,29,40,71,67,28,40,
2025-06-16 15:15:00,69,61,50,50,4587.0,2395.0,69,579,69,67,29,40,70,67,29,40,
2025-06-16 15:30:00,69,60,48,50,4552.0,2421.0,70,583,70,68,28,39,71,67,29,39,
2025-06-16 15:45:00,69,61,49,49,4544.0,2420.0,69,577,69,68,28,40,70,67,29,40,
2025-06-16 16:00:00,69,61,49,50,4559.0,2423.0,69,579,69,68,28,38,71,67,29,38,
2025-06-16 16:15:00,70,61,49,48,4493.0,2429.0,70,577,70,68,28,37,71,68,27,37,
2025-06-16 16:30:00,70,62,47,49,4536.0,2422.0,70,581,69,68,27,38,71,68,28,38,
2025-06-16 16:45:00,70,62,48,48,4508.0,2443.0,69,584,70,68,28,38,70,68,28,38,
2025-06-16 17:00:00,70,62,49,49,4557.0,2420.0,70,580,69,68,29,38,71,67,29,38,
2025-06-16 17:15:00,71,61,49,49,4556.0,2401.0,70,579,70,68,27,36,71,68,28,36,
2025-06-16 17:30:00,70,61,48,48,4519.0,2435.0,70,586,70,68,28,37,71,68,28,37,
2025-06-16 17:45:00,70,61,49,49,4568.0,2413.0,70,582,69,68,28,37,71,68,29,37,
2025-06-16 18:00:00,70,61,49,49,4524.0,2440.0,70,583,69,68,28,38,71,67,28,39,
2025-06-16 18:15:00,70,61,50,50,4582.0,2408.0,69,580,70,68,28,38,71,68,29,38,
2025-06-16 18:30:00,70,62,49,49,4552.0,2416.0,70,571,70,68,27,36,71,68,28,36,
2025-06-16 18:45:00,70,61,48,49,4488.0,2431.0,70,574,70,68,28,37,71,68,28,37,
2025-06-16 19:00:00,70,62,48,48,4494.0,2429.0,70,579,69,69,28,36,70,68,28,37,
2025-06-16 19:15:00,70,61,49,48,4501.0,2441.0,70,583,69,68,27,36,71,68,29,36,
2025-06-16 19:30:00,70,62,49,50,4566.0,2421.0,70,584,70,68,28,36,71,68,27,36,
2025-06-16 19:45:00,70,61,49,49,4546.0,2426.0,70,582,69,69,27,38,71,68,28,38,
2025-06-16 20:00:00,70,61,49,49,4571.0,2415.0,70,584,70,68,27,37,71,68,28,37,
2025-06-16 20:15:00,70,61,48,49,4530.0,2417.0,70,584,69,68,28,37,71,68,29,37,
2025-06-16 20:30:00,70,61,49,49,4571.0,2407.0,69,584,70,68,28,37,71,68,29,37,
2025-06-16 20:45:00,70,61,49,49,4569.0,2403.0,70,585,69,69,27,36,71,68,28,37,
2025-06-16 21:00:00,70,61,49,49,4536.0,2415.0,70,583,69,68,28,36,71,67,28,37,
2025-06-16 21:15:00,70,61,49,49,4548.0,2391.0,69,583,69,68,28,36,71,68,29,36,
2025-06-16 21:30:00,70,61,50,49,4599.0,2406.0,70,583,69,68,28,37,71,68,28,37,
2025-06-16 21:45:00,70,61,49,49,4568.0,2409.0,69,583,69,68,28,37,71,68,29,38,
2025-06-16 22:00:00,70,61,49,50,4594.0,2397.0,70,583,69,68,29,36,71,68,29,36,
2025-06-16 22:15:00,70,61,49,49,4475.0,2393.0,70,583,70,68,28,37,71,68,28,37,
2025-06-16 22:30:00,70,61,49,49,4512.0,2384.0,70,585,70,68,28,37,71,68,28,37,
2025-06-16 22:45:00,70,61,49,49,4527.0,2392.0,69,586,69,68,27,38,71,68,28,38,
2025-06-16 23:00:00,70,61,49,49,4547.0,2387.0,69,583,69,68,28,37,70,68,28,37,
2025-06-16 23:15:00,70,62,49,49,4544.0,2380.0,69,579,68,67,28,38,70,67,28,38,
2025-06-16 23:30:00,70,61,50,50,4582.0,2373.0,69,581,69,68,28,37,71,68,28,37,
2025-06-16 23:45:00,69,61,49,48,4546.0,2371.0,70,582,69,68,27,37,71,68,29,37,
2025-06-17 00:00:00,70,61,49,50,4530.0,2387.0,69,582,69,68,28,38,71,68,28,38,
2025-06-17 00:15:00,70,61,49,49,4522.0,2375.0,69,582,69,68,28,38,71,68,28,38,
2025-06-17 00:30:00,69,60,50,50,4563.0,2363.0,68,584,68,68,29,40,70,68,29,40,
2025-06-17 00:45:00,70,61,49,50,4557.0,2351.0,69,585,69,68,28,36,71,68,28,36,
2025-06-17 01:00:00,69,60,50,50,4518.0,2371.0,69,584,69,68,28,38,71,68,29,38,
2025-06-17 01:15:00,69,60,50,50,4521.0,2337.0,69,584,69,68,28,38,70,67,29,38,
2025-06-17 01:30:00,69,60,50,50,4555.0,2338.0,69,583,69,68,28,39,70,68,29,39,
2025-06-17 01:45:00,68,59,50,50,4581.0,2340.0,68,584,68,66,30,45,69,66,31,45,
2025-06-17 02:00:00,69,60,50,50,4555.0,2320.0,69,586,69,68,28,40,70,67,29,40,
2025-06-17 02:15:00,69,60,50,50,4577.0,2324.0,69,583,69,68,29,40,70,67,29,40,
2025-06-17 02:30:00,69,60,50,50,4538.0,2313.0,69,583,68,67,29,42,70,67,30,42,
2025-06-17 02:45:00,69,60,50,50,4555.0,2300.0,68,585,68,67,29,41,69,66,30,41,
2025-06-17 03:00:00,69,60,50,50,4574.0,2310.0,69,580,69,67,29,41,70,67,29,41,
2025-06-17 03:15:00,69,60,51,51,4541.0,2288.0,69,583,68,67,29,40,70,67,30,40,
2025-06-17 03:30:00,68,60,50,50,4536.0,2288.0,68,579,68,67,29,44,70,66,30,43,
2025-06-17 03:45:00,68,59,51,50,4544.0,2285.0,68,584,67,66,30,44,69,67,31,44,
2025-06-17 04:00:00,68,60,50,49,4435.0,2305.0,69,580,68,67,30,42,69,67,30,42,
2025-06-17 04:15:00,68,59,50,50,4505.0,2285.0,68,584,68,67,30,42,69,66,30,43,
2025-06-17 04:30:00,68,59,50,50,4511.0,2272.0,68,583,67,66,30,44,68,66,31,45,
2025-06-17 04:45:00,68,59,50,50,4631.0,2396.0,68,580,67,67,30,44,68,66,31,44,
2025-06-17 05:00:00,67,59,50,50,4623.0,2389.0,67,581,67,66,31,45,68,66,31,45,
2025-06-17 05:15:00,69,59,50,50,4602.0,2397.0,69,579,69,66,29,42,70,67,29,42,
2025-06-17 05:30:00,69,60,50,50,4595.0,2386.0,68,578,69,67,29,42,70,67,29,42,
2025-06-17 05:45:00,69,59,50,50,4625.0,2390.0,69,574,69,67,30,43,70,66,29,43,
2025-06-17 06:00:00,68,59,51,50,4607.0,2403.0,67,569,68,66,30,44,69,66,31,44,
2025-06-17 06:15:00,68,59,50,50,4627.0,2398.0,68,565,68,67,30,44,69,66,30,45,
2025-06-17 06:30:00,68,59,50,50,4629.0,2390.0,68,567,68,66,30,43,70,66,30,44,
2025-06-17 06:45:00,68,59,50,50,4625.0,2393.0,68,561,68,66,31,44,69,66,31,44,
2025-06-17 07:00:00,68,59,50,50,4633.0,2394.0,68,561,68,66,30,44,69,66,30,44,
2025-06-17 07:15:00,69,59,51,50,4655.0,2395.0,68,560,68,67,29,43,69,66,30,44,
2025-06-17 07:30:00,69,60,51,51,4651.0,2404.0,69,559,69,67,29,42,70,67,30,42,
2025-06-17 07:45:00,69,60,50,50,4654.0,2435.0,69,557,68,67,30,43,69,66,30,43,
2025-06-17 08:00:00,69,60,50,50,4660.0,2406.0,68,558,69,67,30,42,70,66,30,42,
2025-06-17 08:15:00,69,60,50,51,4672.0,2418.0,69,556,68,67,29,41,70,67,30,41,
2025-06-17 08:30:00,69,60,49,49,4680.0,2433.0,69,558,68,67,29,41,70,67,30,41,
2025-06-17 08:45:00,69,61,50,50,4680.0,2441.0,69,560,69,67,29,41,70,66,30,41,
2025-06-17 09:00:00,69,60,50,50,4662.0,2457.0,69,558,69,67,29,41,70,66,30,41,
2025-06-17 09:15:00,69,60,50,50,4683.0,2469.0,69,559,69,67,28,40,70,67,30,40,
2025-06-17 09:30:00,69,60,49,50,4670.0,2456.0,69,560,69,68,29,40,71,67,30,41,
2025-06-17 09:45:00,69,60,50,50,4680.0,2471.0,69,566,69,68,29,39,71,67,29,39,
2025-06-17 10:00:00,69,60,50,50,4718.0,2486.0,69,570,69,67,29,39,71,67,29,39,
2025-06-17 10:15:00,70,60,49,49,4659.0,2490.0,70,569,69,68,29,39,70,67,29,40,
2025-06-17 10:30:00,70,61,50,49,4698.0,2499.0,70,569,70,68,28,38,71,67,29,39,
2025-06-17 10:45:00,70,61,50,49,4719.0,2508.0,70,571,70,68,27,37,71,68,28,37,
2025-06-17 11:00:00,70,61,49,49,4678.0,2503.0,70,575,70,68,28,38,71,68,29,38,
2025-06-17 11:15:00,70,61,49,50,4691.0,2511.0,70,576,69,68,27,38,71,68,28,38,
2025-06-17 11:30:00,70,61,49,49,4651.0,2519.0,70,576,70,68,28,37,71,68,28,37,
2025-06-17 11:45:00,70,61,48,49,4657.0,2534.0,70,576,70,69,28,37,71,68,29,37,
2025-06-17 12:00:00,71,61,49,49,4689.0,2533.0,70,576,70,68,28,37,71,67,28,37,
2025-06-17 12:15:00,71,61,49,49,4582.0,2411.0,70,576,70,68,27,35,71,68,28,35,
2025-06-17 12:30:00,71,62,49,49,4578.0,2423.0,70,573,70,68,28,35,71,68,28,36,
2025-06-17 12:45:00,70,61,49,49,4547.0,2458.0,70,575,70,68,27,35,71,68,28,35,
2025-06-17 13:00:00,71,62,49,49,4565.0,2433.0,71,578,71,69,27,34,71,68,27,34,
2025-06-17 13:15:00,71,62,48,47,4482.0,2444.0,71,578,70,69,27,34,72,69,27,34,
2025-06-17 13:30:00,71,62,48,48,4511.0,2443.0,71,581,69,69,27,35,71,68,28,35,
2025-06-17 13:45:00,71,62,48,48,4527.0,2450.0,71,579,70,69,27,33,72,68,27,33,
2025-06-17 14:00:00,71,62,49,48,4562.0,2434.0,70,580,70,68,27,34,71,69,27,34,
2025-06-17 14:15:00,70,61,47,49,4534.0,2446.0,71,578,71,69,27,35,71,68,27,35,
2025-06-17 14:30:00,70,62,48,48,4520.0,2463.0,71,577,70,69,27,34,72,68,27,35,
2025-06-17 14:45:00,71,62,48,48,4549.0,2459.0,70,578,71,68,27,33,72,69,27,33,
2025-06-17 15:00:00,71,62,47,48,4531.0,2460.0,71,579,70,69,27,33,72,69,27,33,
2025-06-17 15:15:00,71,62,47,49,4538.0,2469.0,71,581,71,69,27,33,72,68,28,33,
2025-06-17 15:30:00,71,62,48,48,4541.0,2463.0,71,579,71,69,27,33,72,69,27,34,
2025-06-17 15:45:00,71,63,48,48,4520.0,2476.0,71,580,71,69,27,34,72,69,27,34,
2025-06-17 16:00:00,71,62,48,48,4495.0,2474.0,71,581,70,68,27,35,73,68,27,35,
2025-06-17 16:15:00,71,62,48,48,4556.0,2475.0,71,578,71,69,26,33,72,68,27,33,
2025-06-17 16:30:00,71,64,48,47,4471.0,2487.0,72,579,71,69,26,32,72,69,26,32,
2025-06-17 16:45:00,71,63,48,48,4485.0,2476.0,71,581,71,70,26,33,73,69,27,33,
2025-06-17 17:00:00,71,63,48,48,4508.0,2476.0,71,582,71,70,26,33,72,69,26,34,
2025-06-17 17:15:00,71,63,48,48,4516.0,2481.0,71,582,71,70,26,32,72,69,27,33,
2025-06-17 17:30:00,71,63,48,48,4533.0,2463.0,71,579,71,69,26,32,72,69,27,32,
2025-06-17 17:45:00,71,62,48,48,4529.0,2495.0,70,581,70,69,26,32,72,69,27,32,
2025-06-17 18:00:00,71,63,47,47,4468.0,2491.0,70,580,71,70,26,32,72,69,27,32,
2025-06-17 18:15:00,71,63,47,47,4454.0,2474.0,71,586,71,69,26,32,72,69,26,32,
2025-06-17 18:30:00,71,63,47,48,4499.0,2503.0,70,581,70,69,27,35,71,69,27,35,
2025-06-17 18:45:00,71,62,48,48,4543.0,2462.0,71,579,70,69,26,33,71,69,27,33,
2025-06-17 19:00:00,70,63,48,48,4534.0,2453.0,71,583,71,69,26,32,71,69,26,32,
2025-06-17 19:15:00,71,62,47,48,4500.0,2458.0,71,527,71,69,27,33,71,69,26,33,
2025-06-17 19:30:00,71,62,48,47,4467.0,2466.0,71,522,71,69,26,32,71,69,28,33,
2025-06-17 19:45:00,71,62,48,48,4481.0,2470.0,71,530,70,69,27,33,71,68,26,33,
2025-06-17 20:00:00,70,62,48,49,4527.0,2454.0,70,539,70,69,27,36,71,68,27,36,
2025-06-17 20:15:00,70,62,48,49,4514.0,2450.0,70,545,70,69,26,34,71,68,28,35,
2025-06-17 20:30:00,70,62,48,48,4517.0,2445.0,70,548,70,69,27,33,71,68,27,34,
2025-06-17 20:45:00,70,62,48,49,4524.0,2445.0,70,551,70,69,26,34,71,69,28,34,
2025-06-17 21:00:00,70,62,48,48,4492.0,2440.0,70,557,70,69,27,34,71,69,27,34,
